mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
12025;2;20250100027690;2;2;13;9;5;1;2;6;2200.6244526;371.63812488
12025;2;20250100027692;2;2;13;9;5;1;2;6;1867.0592291;371.63812488
12025;2;20250100027693;2;2;12;9;15;3;1;6;1036.8447162;728.51637362
12025;2;20250100027705;2;2;13;9;30;1;1;6;5131.3041968;0.1599795847
12025;2;20250100027707;2;2;15;9;2;1;1;6;775.72727239;1748.8349671
12025;2;20250100027742;2;2;3;9;4;1;2;6;903.7847547;230.27080887
12025;2;20250100027743;2;2;3;9;15;1;1;6;1570.7543732;5.7817530692
12025;2;20250100027744;2;2;3;9;3;1;2;6;603.40438523;327.085841
12025;2;20250100027747;2;2;12;9;1;1;1;6;463.5204092;1969.6269564
12025;2;20250100027748;2;2;14;9;7;1;2;6;2529.4283673;101.00953653
12025;2;20250100027749;2;2;14;9;7;1;1;6;2108.8364087;240.91534704
12025;2;20250100027750;2;2;5;9;1;1;1;6;363.01548645;2069.849706
12025;2;20250100027751;2;2;12;9;5;1;2;6;1413.8545483;241.13500766
12025;2;20250100027752;2;2;8;9;7;1;1;6;4169.8673671;343.99499205
12025;2;20250100027753;2;2;8;9;4;1;2;6;1112.1185002;347.65205145
12025;2;20250100027754;2;2;14;9;5;1;2;6;1940.1467577;189.74975012
12025;2;20250100027755;2;2;8;9;2;1;2;6;721.11303639;624.99226084
12025;2;20250100027756;2;2;13;9;6;1;1;6;2246.2133178;322.76857239
12025;2;20250100027757;2;2;13;9;5;1;1;6;2020.2015981;443.19244948
12025;2;20250100027766;2;1;11;10;28;2;2;6;2618.2123927;1422.4066008
12025;2;20250100027768;2;1;3;10;36;3;1;6;2357.1439359;2891.9845467
12025;2;20250100027771;2;1;6;10;37;3;1;6;2111.271491;256.29488138
12025;2;20250100027777;8;1;1;11;4;2;1;6;508.79094327;3162.8486112
12025;2;20250100027780;2;1;5;13;31;3;3;6;1809.2734399;583.53890604
12025;2;20250100027793;8;1;12;9;2;3;2;6;567.37930726;513.20683245
12025;2;20250100027794;8;1;3;7;1;3;3;6;153.45610085;1286.1753278
12025;2;20250100027798;2;1;3;16;2;1;1;6;904.46608289;2260.9962783
12025;2;20250100027823;2;1;3;9;1;1;3;6;295.49025771;880.45156061
12025;2;20250100027828;2;1;3;9;1;3;3;6;221.63316779;680.07725878
12025;2;20250100027934;2;1;3;9;7;3;1;6;912.6513701;4640.338119
12025;2;20250100027935;2;1;1;2;10;3;1;6;729.13484888;320.81761615
12025;2;20250100027940;8;3;3;7;2;1;3;6;675.81861885;93.961697027
12025;2;20250100027941;8;3;3;1;2;1;3;6;699.51536554;67.461657191
12025;2;20250100027944;8;3;3;2;1;1;3;6;341.28431136;66.210028098
12025;2;20250100027945;8;3;3;1;1;1;3;6;546.79635498;75.276133173
12025;2;20250100027946;8;3;15;10;6;1;3;6;1280.950695;129.58981873
12025;2;20250100027948;2;3;3;1;15;2;1;6;1585.0648918;24.432038661
12025;2;20250100027950;8;3;3;1;2;1;3;6;699.51536554;134.92331438
12025;2;20250100027951;8;3;3;10;1;1;1;6;370.86393076;47.32860558
12025;2;20250100027952;2;3;15;10;5;1;1;6;1172.3166921;155.58978438
12025;2;20250100027953;8;3;3;10;1;3;1;6;402.0189391;16.872444918
12025;2;20250100027954;8;3;3;10;1;3;1;6;402.0189391;16.872444918
12025;2;20250100027956;8;3;3;10;1;3;1;6;402.0189391;16.872444918
12025;2;20250100027957;8;3;2;10;1;3;3;6;721.46146896;9.5941326803
12025;2;20250100027966;2;1;2;14;50;3;1;6;3863.5021963;258.14203811
12025;2;20250100027969;2;1;6;10;80;3;1;6;3275.6940744;256.29488138
12025;2;20250100027973;2;1;3;9;1;3;1;6;360.91764089;5169.6105915
12025;2;20250100027976;8;1;5;10;1;1;1;6;316.43701112;892.99982368
12025;2;20250100027978;2;1;6;10;14;3;1;6;914.07716816;264.62372182
12025;2;20250100027979;2;1;3;9;4;2;2;6;720.55841915;18884.745459
12025;2;20250100027980;2;1;3;9;7;3;1;6;526.87373646;5006.9008334
12025;2;20250100027982;2;1;2;10;14;3;1;6;829.68996129;195.93771888
12025;2;20250100027986;2;1;5;9;8;3;3;6;572.88860215;472.73694308
12025;2;20250100027988;2;1;3;10;4;3;3;6;509.88318641;1589.8821459
12025;2;20250100028016;2;2;5;9;2;1;2;6;645.98535038;410.64473303
12025;2;20250100028017;2;2;5;9;6;1;1;6;895.29423925;256.6698347
12025;2;20250100028018;2;2;5;9;3;1;1;6;648.54416927;2452.6637427
12025;2;20250100028091;2;2;12;5;7;1;1;6;1786.0713913;1722.023061
12025;2;20250100028092;2;2;12;9;5;1;1;6;1293.2381728;1011.680345
12025;2;20250100028095;2;2;15;9;10;3;3;6;1014.4001321;407.6612197
12025;2;20250100028128;2;2;12;9;7;1;1;6;1429.9076797;546.67913638
12025;2;20250100028129;2;2;12;9;7;1;2;6;1636.1795954;229.20833759
12025;2;20250100028133;2;2;12;9;3;1;1;6;809.77441521;1872.2081242
12025;2;20250100028134;2;2;12;9;4;1;1;6;968.75340857;688.12719772
12025;2;20250100028142;8;2;5;9;6;2;1;6;812.21814054;2266.1592792
12025;2;20250100028199;2;2;15;9;3;3;1;6;1481.7322722;1160.6925383
12025;2;20250100028200;2;2;12;9;57;3;3;6;1242.1035336;682.3393223
12025;2;20250100028202;2;2;15;9;6;3;1;6;490.93493603;741.53291847
12025;2;20250100028236;2;2;12;9;4;1;2;6;1325.8798683;577.02765862
12025;2;20250100028242;2;2;12;9;6;1;2;6;1367.4800601;311.80696911
12025;2;20250100028243;2;2;12;9;4;1;2;6;1304.2746798;577.02765862
12025;2;20250100028244;2;2;12;9;3;1;1;6;809.77441521;936.10406209
12025;2;20250100028245;2;2;3;5;35;2;1;6;3669.9388388;1315.093842
12025;2;20250100028246;2;2;3;5;7;1;1;1;1324.8105393;681.5211018
12025;2;20250100028247;2;2;3;5;7;1;1;1;1186.8095276;681.5211018
12025;2;20250100028250;2;2;1;5;14;1;1;6;2479.654929;511.79258707
12025;2;20250100028273;2;2;6;5;7;1;1;1;1620.1686097;967.6894246
12025;2;20250100028274;2;2;6;5;7;1;1;1;1493.6751587;967.6894246
12025;2;20250100028275;2;2;6;5;7;1;1;1;1562.5219559;967.6894246
12025;2;20250100028276;2;2;6;5;11;1;1;1;2076.4689583;645.00364122
12025;2;20250100028313;2;2;11;5;7;1;1;1;1509.6044349;2082.842394
12025;2;20250100028314;2;2;11;5;17;3;1;6;1978.2483863;610.03669769
12025;2;20250100028315;2;2;11;5;7;1;1;6;1719.076779;806.10903383
12025;2;20250100028316;2;2;11;5;10;1;1;1;1473.2992741;903.88378004
12025;2;20250100028319;2;2;6;5;8;1;1;1;1449.0243473;874.36454269
12025;2;20250100028320;2;2;3;5;7;1;1;1;1271.40856;681.5211018
12025;2;20250100028321;2;2;3;5;7;1;1;1;1219.1362145;681.5211018
12025;2;20250100028322;2;2;3;5;7;1;1;1;1295.0295501;1022.2816527
12025;2;20250100028323;2;2;3;5;7;1;1;1;1503.8935322;1363.0422036
12025;2;20250100028324;2;2;1;5;18;1;1;1;2568.8673508;1072.5730689
12025;2;20250100028353;2;2;6;5;9;1;1;1;1576.773177;790.04000053
12025;2;20250100028354;2;2;6;5;7;1;1;1;1395.9847867;2419.2235615
12025;2;20250100028355;2;2;6;5;7;1;1;1;1569.0058493;1935.3788492
12025;2;20250100028356;2;2;6;5;7;1;1;1;1569.0058493;967.6894246
12025;2;20250100028390;2;2;11;5;7;1;1;1;1509.6044349;1041.421197
12025;2;20250100028391;2;2;11;5;7;1;1;6;1746.1690558;403.05451692
12025;2;20250100028392;2;2;11;5;7;1;1;6;1308.266551;1612.2180677
12025;2;20250100028393;2;2;11;5;42;3;1;6;4378.2933141;295.41811671
12025;2;20250100028394;2;2;1;5;7;1;1;6;1252.4140953;738.27983644
12025;2;20250100028395;2;2;1;5;7;1;1;6;1713.5443714;1476.5596729
12025;2;20250100028411;2;2;4;5;7;1;1;1;1357.1339756;1479.3329956
12025;2;20250100028412;2;2;4;5;9;1;1;1;1616.8942786;1168.3102729
12025;2;20250100028413;2;2;4;5;9;1;1;6;1696.5037863;904.32715214
12025;2;20250100028414;2;2;4;5;7;1;1;1;1141.5789724;2218.9994934
12025;2;20250100028415;2;2;6;5;7;1;1;6;1807.8734213;749.03717089
12025;2;20250100028416;2;2;6;5;14;1;1;1;2370.4176237;475.80806045
12025;2;20250100028417;2;2;6;5;7;2;1;1;1385.4552518;1577.7088973
12025;2;20250100028418;2;2;12;5;17;1;1;6;3184.9896278;398.02723268
12025;2;20250100028419;2;2;1;5;10;1;1;1;1701.7042268;1630.3705998
12025;2;20250100028420;2;2;1;5;10;1;1;1;1340.355396;2445.5558998
12025;2;20250100028421;2;2;1;5;7;1;1;1;1381.8768693;1907.5838099
12025;2;20250100028422;2;2;1;5;16;3;1;6;1916.9641397;1158.2650343
12025;2;20250100028425;2;2;12;5;14;1;1;6;1752.1098816;274.32813737
12025;2;20250100028426;2;2;12;5;7;1;1;1;1253.3478913;1498.8929704
12025;2;20250100028427;2;2;12;5;10;2;1;6;1766.7277265;1966.8096274
12025;2;20250100028428;2;2;8;5;6;2;1;6;1498.5955834;946.91655146
12025;2;20250100028429;2;2;8;5;10;1;1;1;1578.3959061;4385.9472987
12025;2;20250100028430;2;2;8;5;7;1;1;1;1355.1962582;1636.7149514
12025;2;20250100028431;2;2;3;5;7;1;1;1;1187.3496065;681.5211018
12025;2;20250100028432;2;2;3;5;7;2;1;6;1222.7345969;422.89579069
12025;2;20250100028433;2;2;3;5;7;1;1;1;1063.0247261;3407.605509
12025;2;20250100028434;2;2;4;5;14;1;1;1;2298.8959837;971.35970347
12025;2;20250100028435;2;2;15;5;7;1;1;1;1804.4056599;12100.433917
12025;2;20250100028449;2;2;13;4;17;1;2;6;4938.3445126;9.0715486352
12025;2;20250100028450;2;2;9;4;1;1;1;6;482.80526002;139.84392912
12025;2;20250100028451;2;2;1;4;5;1;1;1;823.4920635;493.8846548
12025;2;20250100028452;2;2;11;4;6;1;1;1;1119.6834472;223.58816663
12025;2;20250100028453;2;2;11;4;7;3;3;6;941.87994851;137.64349957
12025;2;20250100028454;2;2;11;4;17;3;1;6;917.4227527;500.74513353
12025;2;20250100028455;2;2;11;4;31;3;3;6;1521.1970616;133.31126988
12025;2;20250100028456;2;2;3;4;5;1;1;6;1216.7107524;132.24369972
12025;2;20250100028457;2;2;3;4;7;1;1;6;1253.541959;77.187839049
12025;2;20250100028490;2;2;1;4;6;3;3;6;738.67328223;78.264170108
12025;2;20250100028495;2;2;9;4;1;3;3;6;303.74329785;102.08812535
12025;2;20250100028496;2;2;1;4;6;2;1;6;1347.738423;2252.7441043
12025;2;20250100028497;2;2;1;4;7;1;1;1;1243.8758575;343.02050419
12025;2;20250100028500;2;2;1;4;5;3;1;6;946.2607528;500.83840457
12025;2;20250100028501;2;2;8;4;12;3;1;6;1013.2893804;459.34965577
12025;2;20250100028502;2;2;11;4;6;3;1;6;884.49728342;129.25447458
12025;2;20250100028503;2;2;11;4;30;3;1;6;2858.2595189;250.37256676
12025;2;20250100028505;2;2;11;4;14;3;2;6;1400.3941638;104.97470269
12025;2;20250100028536;2;2;9;4;7;1;1;1;1463.5298267;90.023697792
12025;2;20250100028539;2;2;1;4;7;1;1;1;1381.8768693;343.02050419
12025;2;20250100028540;2;2;1;4;7;1;1;1;1357.3553835;343.02050419
12025;2;20250100028541;2;2;11;4;7;1;3;6;1302.6162407;77.867829548
12025;2;20250100028542;2;2;11;4;14;3;2;6;1386.9880453;104.97470269
12025;2;20250100028543;2;2;11;4;10;1;3;6;1920.7412652;23.491640237
12025;2;20250100028544;2;2;1;4;3;1;3;6;886.15970394;146.53740202
12025;2;20250100028567;2;2;2;5;6;3;1;6;675.65106951;402.93170204
12025;2;20250100028568;2;2;2;5;5;3;1;6;1202.2977094;201.46585102
12025;2;20250100028569;2;2;2;5;21;1;1;1;2983.41142;101.85669883
12025;2;20250100028570;2;2;2;5;7;1;1;6;1639.3389602;526.67728799
12025;2;20250100028571;2;2;1;5;22;2;1;6;2995.9398373;853.7578372
12025;2;20250100028573;2;2;1;5;7;3;1;6;1211.5854504;579.13251717
12025;2;20250100028577;2;2;1;5;7;1;1;1;1381.8768693;1907.5838099
12025;2;20250100028578;2;2;1;5;30;2;2;6;5409.0471785;848.33678216
12025;2;20250100028579;2;2;2;5;16;1;1;1;2051.9369301;173.64683338
12025;2;20250100028582;2;2;1;5;7;3;1;6;1042.5864394;579.13251717
12025;2;20250100028583;2;2;2;5;7;1;1;1;1538.1279113;453.61348459
12025;2;20250100028585;2;2;2;5;11;1;1;1;2068.3285141;296.03573541
12025;2;20250100028586;2;2;8;5;9;2;1;6;1932.577222;1893.8331029
12025;2;20250100028588;2;2;8;5;7;1;1;1;1355.1962582;1636.7149514
12025;2;20250100028589;2;2;8;5;7;1;1;6;1565.8050769;2533.7888492
12025;2;20250100028590;2;2;8;5;7;1;1;1;1355.1962582;1636.7149514
12025;2;20250100028591;2;2;3;5;5;2;1;6;1439.0168462;890.05756349
12025;2;20250100028592;2;2;3;5;14;1;1;6;2208.6115742;250.6466762
12025;2;20250100028593;2;2;3;5;7;1;1;1;1219.1362145;1022.2816527
12025;2;20250100028594;2;2;3;5;7;1;1;6;1212.5290818;3165.176502
12025;2;20250100028595;2;2;9;5;14;2;1;6;2601.293763;1999.5509048
12025;2;20250100028597;2;2;3;5;14;1;1;1;2220.7011469;647.6264391
12025;2;20250100028598;2;2;3;5;7;1;1;1;1325.3506183;340.7605509
12025;2;20250100028599;2;2;3;5;14;2;1;6;2137.4963771;890.05756349
12025;2;20250100028600;2;2;3;5;28;3;1;6;2158.4886821;343.23197117
12025;2;20250100028601;2;2;3;5;14;2;1;6;2137.4963771;445.02878175
12025;2;20250100028602;2;2;3;5;7;1;1;6;1483.2425548;527.529417
12025;2;20250100028610;2;2;2;5;14;1;1;1;2361.1248036;214.95016186
12025;2;20250100028611;2;2;2;5;7;1;1;1;1569.1733035;226.8067423
12025;2;20250100028612;2;2;2;5;7;1;1;1;1493.8426129;453.61348459
12025;2;20250100028613;2;2;6;5;9;3;3;6;1187.7283834;220.54012935
12025;2;20250100028614;2;2;1;5;5;3;1;6;932.32432301;1737.3975515
12025;2;20250100028615;2;2;1;5;7;1;1;1;1186.7717562;2861.3757149
12025;2;20250100028616;2;2;1;5;12;1;1;6;2227.6480642;1136.5507911
12025;2;20250100028617;2;2;1;5;6;1;1;1;1137.661336;2010.092572
12025;2;20250100028618;2;2;2;5;7;1;1;1;1517.2687429;453.61348459
12025;2;20250100028619;2;2;3;5;7;1;1;1;1519.3489045;681.5211018
12025;2;20250100028620;2;2;2;5;21;1;1;6;3909.9175132;39.420940017
12025;2;20250100028621;2;2;2;5;9;1;1;1;1777.2887823;366.45027153
12025;2;20250100028622;2;2;8;5;11;1;1;1;1774.7648269;573.19994561
12025;2;20250100028625;2;2;8;5;7;1;1;6;1497.4857298;1900.3416369
12025;2;20250100028626;2;2;8;5;7;1;1;1;1463.0403798;3273.4299028
12025;2;20250100028627;2;2;8;5;14;2;1;6;2560.8574031;5596.4206219
12025;2;20250100028628;2;2;3;5;7;3;1;6;1180.1315583;301.87791825
12025;2;20250100028629;2;2;15;5;7;1;2;6;3105.782117;1047.2128516
12025;2;20250100028631;2;2;3;5;7;3;1;6;831.64648413;905.63375476
12025;2;20250100028633;2;2;3;5;7;1;1;6;1463.0584012;527.529417
12025;2;20250100028634;2;2;9;5;7;1;1;6;1776.2075891;767.62486499
12025;2;20250100028635;2;2;9;5;30;2;1;6;3800.5901119;3939.2165024
12025;2;20250100028636;2;2;3;5;7;2;1;6;902.46617309;1315.093842
12025;2;20250100028637;2;2;3;5;17;2;1;6;2759.7010276;470.32992292
12025;2;20250100028638;2;2;3;5;8;1;1;1;1256.2141825;1225.5754575
12025;2;20250100028639;2;2;3;5;13;2;1;6;1907.4476801;359.79042744
12025;2;20250100028646;2;2;2;5;7;1;1;1;1320.6693191;453.61348459
12025;2;20250100028647;2;2;2;5;7;1;1;6;1639.3389602;526.67728799
12025;2;20250100028648;2;2;2;5;10;1;1;1;1962.885862;329.36662798
12025;2;20250100028651;2;2;2;5;7;1;1;1;1344.8173176;453.61348459
12025;2;20250100028652;2;2;1;5;10;3;1;6;1229.6774074;1158.2650343
12025;2;20250100028653;2;2;1;5;7;1;1;6;1715.0455735;1476.5596729
12025;2;20250100028654;2;2;1;5;7;1;1;6;1715.0455735;738.27983644
12025;2;20250100028655;2;2;1;5;7;1;1;6;1715.0455735;738.27983644
12025;2;20250100028659;2;2;2;5;6;1;1;6;1641.9494461;390.65086098
12025;2;20250100028660;2;2;2;5;7;1;1;1;1613.8170135;453.61348459
12025;2;20250100028662;2;2;2;5;7;1;1;6;1790.38699;351.118192
12025;2;20250100028664;2;2;8;5;5;1;1;1;1222.8176006;1955.6516849
12025;2;20250100028666;2;2;8;5;7;1;1;1;1355.1962582;3273.4299028
12025;2;20250100028667;2;2;8;5;14;1;1;6;2634.2880393;679.40044375
12025;2;20250100028668;2;2;8;5;7;1;1;6;1497.4857298;1266.8944246
12025;2;20250100028669;2;2;3;5;7;1;1;1;1357.1372263;681.5211018
12025;2;20250100028670;2;2;3;5;8;1;1;6;1291.5215808;474.32655046
12025;2;20250100028671;2;2;3;5;8;1;1;6;1644.2353771;474.32655046
12025;2;20250100028672;2;2;3;5;8;1;1;1;1427.0262507;612.78772873
12025;2;20250100028673;2;2;9;5;26;3;1;6;2565.4230073;875.78118819
12025;2;20250100028674;2;2;3;5;4;1;1;1;966.63465838;937.53405051
12025;2;20250100028676;2;2;3;5;14;1;1;6;2208.6115742;250.6466762
12025;2;20250100028677;2;2;3;5;7;1;1;6;1463.0584012;527.529417
12025;2;20250100028678;2;2;3;5;21;3;1;6;1763.7248361;603.7558365
12025;2;20250100028679;2;2;3;12;14;1;1;1;2063.1668466;11.608788232
12025;2;20250100028709;2;2;15;9;21;3;1;6;3290.8439661;1261.0540242
12025;2;20250100028710;2;2;14;13;5;1;1;6;3102.5343014;602.6759489
12025;2;20250100028713;2;2;5;9;7;1;1;6;986.66009416;138.84125953
12025;2;20250100028714;2;2;5;9;3;1;2;6;893.31913429;444.26281742
12025;2;20250100028715;2;2;5;9;2;1;2;6;583.44269288;620.9238549
12025;2;20250100028716;2;2;15;9;3;1;1;6;2618.1763892;699.94907934
12025;2;20250100028730;2;2;6;9;5;1;1;6;1189.5063123;1044.7499712
12025;2;20250100028731;2;2;14;13;15;3;1;6;2972.3806397;1072.0157616
12025;2;20250100028733;2;2;5;9;2;1;2;6;583.44269288;620.9238549
12025;2;20250100028735;2;2;15;9;3;1;2;6;2271.1767826;688.48742664
12025;2;20250100028738;2;2;5;9;3;3;1;6;341.22575451;786.56953558
12025;2;20250100028739;2;2;5;9;3;1;1;6;581.28466554;1059.6002567
12025;2;20250100028740;2;2;14;13;6;3;1;6;1792.5569005;734.65018484
12025;2;20250100028770;2;2;3;9;3;1;1;6;783.11484925;390.06217436
12025;2;20250100028771;2;2;15;10;9;3;1;6;1059.4412846;548.78156066
12025;2;20250100028772;2;2;5;9;3;1;2;6;692.44884394;444.26281742
12025;2;20250100028773;2;2;14;9;6;1;1;6;2262.5043801;170.44340396
12025;2;20250100028774;2;2;15;9;2;1;1;6;3263.7936713;1748.8349671
12025;2;20250100028788;2;2;6;9;5;3;1;6;505.40603632;1287.0458292
12025;2;20250100028789;2;2;5;9;7;3;1;6;518.45576384;786.56953558
12025;2;20250100028790;2;2;12;9;1;1;1;6;774.95390831;2319.13661
12025;2;20250100028791;2;2;5;9;4;3;1;6;380.50174156;761.81282778
12025;2;20250100028793;2;2;5;10;14;3;1;6;935.81368485;454.32234779
12025;2;20250100028794;2;2;5;9;3;3;3;6;404.19560415;418.8101955
12025;2;20250100028796;2;2;5;9;2;1;2;6;645.98535038;1241.8477098
12025;2;20250100028803;2;1;3;1;21;3;1;6;1645.5325638;2678.6340544
12025;2;20250100028808;2;1;3;10;7;1;1;6;924.14654431;2024.7385342
12025;2;20250100028821;2;1;9;12;3;2;1;6;685.0367073;1291.9155455
12025;2;20250100028823;2;1;9;12;2;1;3;6;509.01282553;897.96076098
12025;2;20250100028840;8;1;7;16;1;3;3;6;150.6522456;675.18089635
12025;2;20250100028851;2;1;3;7;5;1;2;6;1013.476817;639.28759284
12025;2;20250100028898;2;1;1;9;30;3;3;6;1216.5035481;352.67062003
12025;2;20250100028900;2;1;1;10;20;3;1;6;983.37230163;370.53334337
12025;2;20250100028901;8;1;7;9;1;1;1;6;174.86938531;6484.7552619
12025;2;20250100028902;2;1;1;10;5;2;1;6;755.72207991;716.10867077
12025;2;20250100028903;2;1;9;14;30;3;1;6;1631.5276615;420.20175125
12025;2;20250100028904;2;1;12;1;35;2;1;6;2642.0392451;2430.0716738
12025;2;20250100028909;2;1;6;10;14;3;1;6;914.07716816;264.62372182
12025;2;20250100028912;2;1;1;14;35;2;1;6;2151.6559323;2126.6370697
12025;2;20250100028916;2;1;12;2;30;3;3;6;1532.7938129;350.28884811
12025;2;20250100028919;2;1;3;10;14;2;2;6;1663.5683097;10907.823792
12025;2;20250100028983;2;2;6;14;3;3;3;6;622.16911487;527.22356879
12025;2;20250100028985;2;2;6;4;4;3;2;6;573.37129698;1017.3146374
12025;2;20250100028986;2;2;15;10;3;1;1;6;1009.7310917;2035.0075554
12025;2;20250100028987;2;2;15;10;4;1;1;6;1215.460419;1905.3177846
12025;2;20250100028988;2;2;6;10;21;3;1;6;3225.6192706;751.57790789
12025;2;20250100028990;2;2;6;10;2;3;1;6;841.04983892;1503.1558158
12025;2;20250100029005;2;2;11;10;7;1;1;6;1641.9677648;1641.4669084
12025;2;20250100029006;2;2;11;10;3;1;1;6;925.64438459;1442.6765512
12025;2;20250100029007;2;2;11;10;3;2;1;6;1019.3427837;3102.2509658
12025;2;20250100029094;2;2;6;10;4;3;1;6;757.01664483;776.00201047
12025;2;20250100029097;2;2;6;10;2;3;1;6;523.25059565;2328.0060314
12025;2;20250100029098;2;2;15;10;15;1;3;6;3418.095922;491.65775425
12025;2;20250100029104;2;2;6;10;3;3;3;6;642.36670123;413.18350002
12025;2;20250100029107;2;2;6;10;9;1;3;1;1793.7237641;1611.6402927
12025;2;20250100029126;2;2;11;10;14;3;1;6;1146.0221738;356.05864521
12025;2;20250100029127;2;2;11;10;7;3;1;6;838.05989611;356.05864521
12025;2;20250100029129;2;2;11;10;5;3;1;6;1238.8677495;344.85195662
12025;2;20250100029195;2;2;4;5;5;1;1;6;1510.6506477;1449.9100755
12025;2;20250100029196;2;2;8;5;10;3;1;6;4720.2891764;622.10846989
12025;2;20250100029197;2;2;8;5;22;1;1;1;3005.5870888;430.61050843
12025;2;20250100029198;2;2;8;5;3;1;1;1;820.45051726;2336.7376887
12025;2;20250100029199;2;2;8;5;12;1;1;1;1869.3520402;1048.7619148
12025;2;20250100029200;2;2;8;5;7;1;1;1;1288.2229437;1636.7149514
12025;2;20250100029201;2;2;11;5;14;3;1;6;2421.7078175;305.01834885
12025;2;20250100029202;2;2;12;5;14;2;1;6;2854.4314845;2748.4846932
12025;2;20250100029203;2;2;11;5;7;1;1;1;1289.6099073;1041.421197
12025;2;20250100029204;2;2;11;5;7;1;1;6;1837.6140684;806.10903383
12025;2;20250100029205;2;2;8;5;10;1;1;1;1354.5571505;2506.2555992
12025;2;20250100029206;2;2;8;5;10;1;1;1;1711.0387663;1253.1277996
12025;2;20250100029207;2;2;8;5;12;1;1;6;2136.3289166;811.79109496
12025;2;20250100029208;2;2;8;5;6;1;1;1;1236.0947699;1789.0903701
12025;2;20250100029209;2;2;8;5;10;1;1;1;1711.0387663;1253.1277996
12025;2;20250100029210;2;2;8;5;10;1;1;1;1641.2493279;1253.1277996
12025;2;20250100029211;2;2;8;5;7;1;1;6;1626.5569271;633.44721229
12025;2;20250100029212;2;2;8;5;10;1;1;1;1711.0387663;1253.1277996
12025;2;20250100029213;2;2;9;5;5;1;1;6;1654.4502673;478.66854918
12025;2;20250100029214;2;2;9;5;14;2;1;6;2703.6385574;284.0731728
12025;2;20250100029216;2;2;14;5;30;3;1;6;4068.4600165;1176.5971062
12025;2;20250100029218;2;2;1;5;7;1;1;6;1569.9922548;738.27983644
12025;2;20250100029219;2;2;1;5;2;1;1;6;935.71083984;1918.2851173
12025;2;20250100029266;2;2;4;5;6;1;1;6;1281.1642422;2577.0164403
12025;2;20250100029267;2;2;4;5;8;1;1;6;1604.6144405;508.80274917
12025;2;20250100029268;2;2;8;5;5;1;1;1;1112.859652;1955.6516849
12025;2;20250100029269;2;2;8;5;10;1;1;1;1676.6398052;1253.1277996
12025;2;20250100029270;2;2;8;5;14;1;1;1;2062.9392157;877.72496484
12025;2;20250100029271;2;2;8;5;10;1;1;1;1676.6398052;1253.1277996
12025;2;20250100029272;2;2;11;5;13;1;1;6;2566.0997805;303.6240387
12025;2;20250100029273;2;2;12;5;8;1;1;6;1947.9563161;1042.4985916
12025;2;20250100029274;2;2;11;5;12;1;1;1;2019.547396;822.43840076
12025;2;20250100029275;2;2;11;5;3;1;1;6;1316.0219466;973.67095423
12025;2;20250100029276;2;2;8;5;6;1;1;1;1236.0947699;1789.0903701
12025;2;20250100029277;2;2;8;5;7;1;1;6;1498.2192091;1266.8944246
12025;2;20250100029278;2;2;8;5;4;1;1;6;1101.739114;3309.3911845
12025;2;20250100029279;2;2;8;5;7;1;1;6;1498.2192091;1266.8944246
12025;2;20250100029280;2;2;8;5;14;1;1;6;2494.14197;339.70022187
12025;2;20250100029281;2;2;8;5;7;1;1;1;1355.1962582;1636.7149514
12025;2;20250100029282;2;2;8;5;7;1;1;1;1355.1962582;1636.7149514
12025;2;20250100029283;2;2;8;5;5;1;1;1;1123.8392507;1955.6516849
12025;2;20250100029285;2;2;9;5;7;1;1;1;1569.3383543;991.70307266
12025;2;20250100029287;2;2;1;5;7;1;1;6;1569.9922548;738.27983644
12025;2;20250100029288;2;2;1;5;7;1;3;6;1600.1640815;393.09826868
